
8.37%,5.96%,100.02%,1.52,10.78%,0.55次,34.11%,1.47亿,13.7亿,13.7亿,25.3亿,8.63亿,25.3亿,13.7亿,11.6亿,14.8亿,10.5亿,13.7亿,9.22亿,2.04亿,2.95亿,--,1.78亿,--,960万,--,--,--,378万,2281万,391万,6.00亿,469万,5553,19.1万,--,1.28亿,2585万,2467万,70.4万,138万,7293万,--,5.59亿,1507万,2.35亿,1.24亿,3072万,1513万,化工行业300041
8.03%,7.12%,95.03%,1.17,19.84%,0.36次,14.47%,3.86亿,19.4亿,19.4亿,57.1亿,8.26亿,57.1亿,19.5亿,14.3亿,24.8亿,32.2亿,19.4亿,11.2亿,2.37亿,8.64亿,--,2.49亿,--,1442万,--,--,--,97.9万,5792万,-1773万,3.08亿,2050万,7.52亿,601万,--,9931万,3551万,--,732万,89.0万,1.55亿,--,14.0亿,5388万,11.5亿,7.19亿,1577万,1.06亿,化工行业002643
13.11%,10.29%,101.73%,1.21,20.74%,0.50次,17.24%,10.6亿,51.1亿,51.1亿,105亿,18.1亿,105亿,53.6亿,41.0亿,58.5亿,46.8亿,51.1亿,33.3亿,4.59亿,7.77亿,--,3.52亿,--,4522万,--,--,--,2.40亿,2.51亿,-6.44万,19.0亿,1.19亿,2127万,1485万,--,9258万,3307万,6664万,7953万,1595万,3.66亿,--,34.1亿,6851万,11.5亿,4.43亿,1.16亿,7.56亿,化工行业002440
9.70%,5.84%,100.00%,1.71,12.85%,0.45次,41.56%,3.29亿,25.6亿,25.6亿,57.9亿,24.1亿,57.9亿,25.5亿,21.6亿,19.7亿,38.2亿,25.6亿,17.9亿,2.74亿,7.54亿,--,2.25亿,--,2849万,--,--,17.6万,136万,7083万,2259万,4.95亿,3248万,4.17亿,-1484万,--,7859万,3844万,--,1012万,187万,1.73亿,--,27.3亿,2214万,4.00亿,3.45亿,987万,9991万,化工行业002145
11.37%,4.00%,81.11%,2.81,4.39%,0.91次,64.38%,27.3亿,622亿,622亿,767亿,494亿,767亿,634亿,606亿,186亿,581亿,622亿,586亿,12.3亿,76.6亿,--,11.7亿,8170万,1.33亿,--,--,--,487万,6.33亿,5.23亿,13.2亿,92.5亿,2.22亿,11.4亿,--,3.08亿,14.4亿,--,1423万,2475万,3.96亿,--,136亿,1.53亿,42.2亿,293亿,42.3亿,18.2亿,化工行业000703
-3.06%,-0.70%,98.11%,4.00,-3.32%,0.21次,75.02%,-5.13亿,155亿,155亿,727亿,545亿,727亿,155亿,149亿,106亿,621亿,155亿,114亿,24.4亿,7.26亿,--,15.6亿,--,6.00亿,--,--,524万,455万,5.33亿,14.4亿,7.25亿,7673万,393万,-577万,--,2.39亿,6.70亿,1.22亿,147万,547万,7.65亿,--,493亿,4.97亿,32.3亿,98.3亿,4.58亿,37.2亿,化工行业000792
6.96%,5.87%,97.78%,1.18,8.05%,0.73次,15.60%,9.11亿,113亿,113亿,158亿,24.6亿,158亿,114亿,103亿,74.6亿,83.0亿,113亿,93.6亿,7.21亿,20.0亿,--,7.49亿,-325万,6360万,--,--,--,2082万,1.79亿,-4306万,5.81亿,10.9亿,3795万,9721万,--,3.65亿,3.23亿,6822万,4722万,696万,3.99亿,--,50.3亿,6540万,11.1亿,11.5亿,--,16.3亿,化工行业600160
5.13%,3.78%,83.65%,1.44,9.73%,0.39次,30.46%,1.13亿,11.6亿,11.6亿,30.5亿,9.28亿,30.5亿,11.9亿,10.0亿,15.3亿,15.2亿,11.6亿,7.28亿,2.43亿,3.87亿,--,1.00亿,--,1263万,--,--,--,117万,1540万,2029万,5.50亿,3.40亿,7952万,2895万,--,1.12亿,2997万,1377万,2261万,93.2万,1.11亿,--,5.50亿,3039万,1.95亿,1.21亿,1399万,6685万,化工行业002054
1.46%,0.35%,160.02%,2.78,0.26%,1.36次,64.07%,4919万,191亿,191亿,142亿,91.1亿,142亿,191亿,190亿,49.1亿,93.0亿,191亿,181亿,7.93亿,23.6亿,4904万,6.60亿,1.62万,5081万,--,--,--,516万,3708万,1.96亿,2.87亿,3.68亿,1.02亿,-342万,--,2.50亿,3.79亿,1878万,5627万,2176万,3.47亿,--,50.5亿,1993万,5.90亿,27.2亿,2.54亿,1.96亿,化工行业002386
4.79%,4.37%,101.42%,1.05,21.84%,0.20次,4.91%,1.74亿,7.96亿,7.96亿,40.0亿,1.96亿,40.0亿,8.68亿,6.33亿,20.8亿,19.2亿,7.96亿,4.98亿,9809万,9.11亿,--,1.81亿,406万,844万,--,--,5880万,988万,2496万,-1916万,3.11亿,2.23亿,8.78亿,5727万,--,5061万,4582万,--,1959万,359万,6663万,--,3.81亿,366万,2.03亿,8996万,8157万,4.82亿,化工行业300054
5.92%,4.57%,104.84%,1.19,13.27%,0.34次,15.66%,6594万,4.97亿,4.97亿,14.1亿,2.20亿,14.1亿,4.98亿,4.18亿,5.89亿,8.17亿,4.97亿,3.25亿,8232万,6393万,941万,5269万,--,171万,--,--,--,7.17万,857万,-294万,2.03亿,3623万,4.67亿,59.8万,--,5490万,1.50亿,--,231万,53.6万,3035万,--,1.72亿,882万,1.19亿,2185万,4768万,1826万,化工行业300387
2.68%,1.29%,106.51%,1.96,2.56%,0.50次,49.03%,3207万,12.5亿,12.5亿,25.0亿,12.3亿,25.0亿,12.5亿,11.8亿,13.5亿,11.5亿,12.5亿,10.1亿,1.62亿,1.29亿,--,3673万,--,690万,--,--,--,82.7万,397万,2313万,4.60亿,--,546万,--,--,7268万,5125万,--,1000万,69.0万,6625万,--,7.81亿,1244万,5.29亿,1.90亿,1.14亿,1.34亿,化工行业002741
5.02%,3.69%,88.00%,1.56,10.09%,0.37次,35.86%,3.33亿,33.0亿,33.0亿,94.5亿,33.9亿,94.5亿,32.7亿,28.3亿,41.4亿,53.0亿,33.0亿,20.3亿,6.37亿,15.2亿,--,3.00亿,-885万,3075万,--,--,--,309万,1.01亿,1321万,7.97亿,5799万,5.32亿,-2106万,--,5221万,6790万,440万,--,3290万,5.71亿,--,34.2亿,4509万,14.6亿,8.69亿,7438万,8864万,化工行业002250
10.68%,8.58%,91.58%,1.25,25.48%,0.34次,19.93%,3.92亿,15.4亿,15.4亿,47.5亿,9.47亿,47.5亿,15.5亿,10.5亿,19.0亿,28.5亿,15.4亿,8.00亿,1.75亿,2.89亿,--,1.62亿,--,1661万,--,--,--,1191万,5409万,1540万,8.40亿,802万,15.3亿,107万,--,8572万,4969万,--,1034万,41.4万,7391万,--,8.74亿,2965万,5.94亿,1.79亿,1750万,4664万,化工行业300285
18.72%,6.96%,95.48%,3.04,7.43%,0.94次,67.10%,2.85亿,38.4亿,38.4亿,50.3亿,33.7亿,50.3亿,38.4亿,34.7亿,29.8亿,20.5亿,38.4亿,23.4亿,10.4亿,2.91亿,--,3.22亿,--,3449万,--,--,--,47.0万,4144万,601万,14.2亿,--,2645万,150万,--,8.26亿,7404万,--,1175万,1017万,2.12亿,--,8.75亿,6225万,4.75亿,4.82亿,1.04亿,1.23亿,化工行业603737
4.88%,3.44%,90.94%,1.43,2.98%,1.16次,30.23%,5125万,17.2亿,17.2亿,14.9亿,4.51亿,14.9亿,17.2亿,16.7亿,4.04亿,10.9亿,17.2亿,14.9亿,1.62亿,7506万,--,6195万,--,902万,--,--,--,35.8万,513万,1026万,2592万,7815万,--,-77.5万,--,2211万,3339万,--,264万,222万,1.29亿,--,8.11亿,--,1.34亿,3429万,1233万,878万,化工行业000510
11.03%,8.34%,100.00%,1.31,10.57%,0.79次,23.46%,6432万,6.08亿,6.08亿,7.91亿,1.86亿,7.91亿,6.13亿,5.34亿,4.94亿,2.97亿,6.08亿,3.90亿,1.27亿,6404万,--,1890万,--,419万,--,--,--,235万,1168万,-61.0万,1.84亿,1074万,78.4万,231万,--,8951万,2203万,--,630万,62.0万,3787万,--,2.18亿,918万,1.07亿,1627万,645万,5177万,化工行业688268
20.78%,13.35%,100.58%,1.29,29.47%,0.45次,22.25%,3.57亿,12.1亿,12.1亿,32.3亿,7.19亿,32.3亿,12.4亿,8.84亿,29.2亿,3.16亿,12.1亿,3.88亿,4.11亿,18.3亿,--,2700万,848万,1284万,--,--,--,218万,7165万,-1769万,161万,--,--,1347万,--,3.66亿,2102万,493万,965万,78.7万,6266万,--,2.52亿,2263万,1.74亿,16.3万,31.8万,647万,化工行业603983
1.10%,0.63%,102.19%,1.75,1.34%,0.47次,42.90%,941万,7.05亿,7.05亿,15.9亿,6.82亿,15.9亿,7.08亿,6.85亿,5.85亿,10.0亿,7.05亿,6.12亿,6821万,1.27亿,--,1.64亿,--,468万,--,--,--,3.26万,-200万,1228万,8474万,--,--,306万,--,3614万,2026万,--,148万,185万,1979万,--,3.59亿,1204万,1.93亿,2.41亿,2.26亿,3605万,化工行业300721
0.09%,0.06%,100.00%,1.37,0.18%,0.33次,27.16%,62.0万,3.39亿,3.39亿,9.86亿,2.68亿,9.86亿,3.42亿,3.28亿,6.91亿,2.95亿,3.39亿,2.93亿,2982万,5.30亿,--,1227万,--,343万,--,--,--,--,145万,-246万,5376万,1582万,--,257万,--,1123万,572万,--,81.5万,127,2105万,--,2.52亿,1064万,8246万,138万,139万,1312万,化工行业002476
9.44%,5.89%,100.00%,1.51,30.33%,0.19次,33.81%,3.14亿,10.4亿,10.4亿,52.7亿,17.8亿,52.7亿,12.9亿,9.36亿,31.0亿,21.7亿,10.4亿,7.64亿,1.40亿,3.78亿,--,1.25亿,--,427万,--,--,1343万,1.58万,2773万,6616万,7.53亿,400万,10.5亿,2.51亿,--,1452万,2.30亿,--,377万,1.04万,5897万,--,6.24亿,3455万,5.99亿,2.77亿,3299万,5.90亿,化工行业600589
6.79%,4.18%,96.59%,1.75,2.51%,1.67次,42.72%,2947万,11.7亿,11.7亿,7.89亿,3.37亿,7.89亿,11.7亿,11.3亿,7.37亿,5176万,11.7亿,10.5亿,7313万,1.44亿,--,157万,--,170万,--,--,--,7.21万,1092万,621万,4.05亿,2139万,--,122万,--,3879万,2066万,--,566万,23.1万,2813万,--,1606万,513万,6445万,--,--,980万,化工行业300538
14.36%,12.70%,100.21%,1.07,22.37%,0.57次,6.60%,1.15亿,5.12亿,5.12亿,8.91亿,5875万,8.91亿,5.15亿,3.69亿,5.67亿,3.23亿,5.12亿,3.19亿,2465万,2.39亿,--,6213万,--,582万,--,--,--,326,1961万,-1086万,9085万,--,--,240万,--,2114万,909万,--,120万,3.61万,1437万,--,2.14亿,450万,4716万,2216万,1899万,1.23亿,化工行业300481
2.46%,0.95%,74.82%,2.88,3.25%,0.29次,65.24%,1.09亿,33.5亿,33.5亿,119亿,77.4亿,119亿,33.6亿,32.4亿,88.8亿,29.9亿,33.5亿,25.2亿,6.49亿,7.34亿,--,5.40亿,--,2482万,--,--,--,552万,4461万,9157万,56.6亿,7010万,1.25亿,266万,--,2.10亿,--,--,1063万,434万,3.48亿,--,19.3亿,1.16亿,4.80亿,8775万,--,944万,化工行业002037
20.83%,11.50%,100.43%,1.71,26.98%,0.43次,41.50%,2.29亿,8.50亿,8.50亿,21.3亿,8.85亿,21.3亿,8.51亿,5.45亿,10.3亿,11.0亿,8.50亿,4.27亿,7952万,4.54亿,--,9282万,--,673万,--,--,--,10.4万,3132万,-757万,2.66亿,113万,3034万,32.6万,--,2065万,1981万,1706万,6.40万,48.3万,6644万,--,2.08亿,1155万,2.24亿,4.71亿,9252万,2411万,化工行业300487
-41.60%,-28.87%,99.95%,1.54,-117.20%,0.25次,35.16%,-16.7亿,14.3亿,14.3亿,49.3亿,17.3亿,49.3亿,14.3亿,14.2亿,18.5亿,30.9亿,14.3亿,11.2亿,2.77亿,1.96亿,--,3.42亿,--,1224万,--,--,635万,458万,1178万,3832万,8.69亿,2048万,516万,--,--,1.44亿,3.10亿,1.78亿,318万,239万,9431万,--,22.6亿,4305万,2.68亿,1.67亿,6119万,9910万,化工行业600227
10.40%,7.75%,100.00%,1.36,9.57%,0.81次,26.41%,1.55亿,16.2亿,16.2亿,20.4亿,5.40亿,20.4亿,16.2亿,14.4亿,13.4亿,7.04亿,16.2亿,13.0亿,9875万,3.94亿,--,9660万,-849万,1053万,--,--,--,1.84万,2844万,-1125万,2.80亿,1586万,--,653万,--,4272万,3946万,--,--,171万,6728万,--,4.89亿,1182万,1.44亿,2106万,487万,4.07亿,化工行业603968
2.86%,2.42%,95.07%,1.29,9.61%,0.25次,22.63%,2402万,2.50亿,2.50亿,10.0亿,2.27亿,10.0亿,2.52亿,2.29亿,4.57亿,5.44亿,2.50亿,1.44亿,8041万,3.21亿,--,5162万,--,136万,--,--,--,12.4万,298万,212万,7603万,--,--,219万,--,2865万,617万,149万,67.8万,8.77万,4965万,--,3.01亿,211万,1610万,1.58亿,2604万,--,化工行业002827
13.15%,12.69%,73.89%,1.11,23.81%,0.53次,9.70%,3.29亿,13.8亿,13.8亿,27.3亿,2.64亿,27.3亿,13.9亿,9.93亿,18.9亿,8.40亿,13.8亿,8.34亿,5958万,12.3亿,--,7061万,-115万,1056万,--,--,--,20.8万,8836万,-1958万,2.21亿,4613万,--,500万,--,2797万,1705万,--,2145万,48.8万,5118万,--,3.64亿,580万,2.45亿,1.92亿,1.40亿,1.31亿,化工行业603585
6.64%,5.40%,103.32%,1.18,25.77%,0.21次,15.12%,8061万,3.13亿,3.13亿,15.3亿,2.31亿,15.3亿,3.16亿,2.16亿,6.58亿,8.70亿,3.13亿,1.46亿,5228万,1.26亿,--,3620万,--,333万,--,--,--,264万,1320万,395万,3.27亿,--,5.03亿,54.5万,--,750万,5209万,9045万,25.9万,143万,4083万,--,1.73亿,1776万,4245万,524万,--,2950万,化工行业002591
5.62%,4.21%,94.10%,1.43,12.95%,0.32次,30.13%,7786万,6.01亿,6.01亿,19.1亿,5.74亿,19.1亿,6.28亿,5.19亿,7.49亿,11.6亿,6.01亿,3.72亿,1.23亿,1.02亿,--,1.38亿,--,572万,--,--,--,2629万,1473万,539万,4.34亿,--,7.01亿,64.3万,--,5151万,841万,--,541万,320万,6615万,--,1.95亿,2629万,1.58亿,9159万,--,97.2万,化工行业300537
-11.17%,-8.38%,77.77%,1.42,-43.07%,0.19次,29.48%,-2.89亿,6.71亿,6.71亿,35.0亿,10.3亿,35.0亿,6.44亿,9.05亿,7.41亿,27.6亿,6.71亿,7.02亿,1.83亿,1.81亿,--,1.54亿,--,1362万,--,--,--,15.3万,-36.0万,1194万,4245万,2.45亿,--,-2731万,--,6490万,7094万,--,1.03亿,653万,1.06亿,--,20.4亿,5141万,4.04亿,1.25亿,2274万,2436万,化工行业600844
8.84%,6.14%,100.00%,1.42,9.58%,0.64次,29.72%,1.02亿,10.6亿,10.6亿,16.8亿,4.98亿,16.8亿,10.6亿,9.17亿,13.9亿,2.84亿,10.6亿,8.29亿,7081万,6.02亿,--,3837万,-13.0万,267万,--,--,--,2.89万,1480万,-489万,2.76亿,--,77.0万,320万,--,3304万,2983万,--,140万,12.4万,4266万,--,8768万,544万,8838万,1.51亿,--,989万,化工行业603192
25.78%,23.30%,100.00%,1.16,38.93%,0.60次,13.69%,2.34亿,6.02亿,6.02亿,11.1亿,1.52亿,11.1亿,6.07亿,3.54亿,4.51亿,6.62亿,6.02亿,2.44亿,6571万,1.59亿,--,9641万,--,797万,--,--,--,268万,3530万,-353万,1.61亿,--,--,305万,--,2037万,1715万,--,43.6万,84.4万,4887万,--,3.15亿,2554万,8898万,8934万,1.35亿,1542万,化工行业603360
8.22%,6.53%,100.00%,1.29,9.13%,0.72次,22.19%,1.38亿,15.1亿,15.1亿,21.1亿,4.69亿,21.1亿,15.1亿,13.4亿,12.4亿,8.75亿,15.1亿,11.3亿,1.56亿,2.39亿,--,7273万,--,1195万,--,--,--,379万,3571万,465万,4.99亿,2185万,--,--,--,6987万,1.04亿,--,72.5万,-18.7万,8168万,--,5.09亿,692万,2.11亿,1.86亿,7144万,1053万,化工行业300121
9.22%,6.68%,100.00%,1.12,13.64%,0.49次,10.33%,1.22亿,8.96亿,8.96亿,23.9亿,2.47亿,23.9亿,9.11亿,7.61亿,15.5亿,8.39亿,8.96亿,6.60亿,5406万,2.69亿,--,7503万,--,713万,--,--,--,835万,3906万,82.5万,8049万,--,--,637万,--,2495万,2011万,--,29.9万,52.6万,2829万,--,6.55亿,4484万,1.80亿,3569万,2823万,5489万,化工行业603217
10.25%,8.99%,102.56%,1.10,22.99%,0.39次,9.37%,6394万,2.78亿,2.78亿,7.10亿,6659万,7.10亿,2.81亿,2.03亿,4.79亿,2.32亿,2.78亿,1.60亿,3403万,1.02亿,--,3363万,--,265万,--,--,67.8万,600,648万,-40.5万,1.36亿,2272万,723万,282万,--,1392万,1585万,--,9.37万,3.72万,2051万,--,1.43亿,938万,6397万,1166万,301万,193万,化工行业300522
11.77%,6.32%,99.43%,1.85,8.26%,0.77次,45.97%,2.52亿,30.6亿,30.6亿,43.3亿,19.9亿,43.3亿,30.6亿,27.1亿,31.5亿,11.8亿,30.6亿,25.1亿,1.51亿,4.22亿,--,7426万,--,822万,--,--,--,50.5万,3918万,3266万,9.74亿,--,--,--,--,5753万,3693万,2512万,2798万,80.5万,6082万,--,7.38亿,551万,11.1亿,1.39亿,9057万,2178万,化工行业002768
9.02%,6.81%,99.69%,1.29,9.50%,0.72次,22.54%,8813万,9.28亿,9.28亿,13.3亿,3.00亿,13.3亿,9.29亿,8.00亿,8.22亿,5.08亿,9.28亿,7.25亿,5590万,1.02亿,--,7420万,--,525万,--,--,--,137万,1420万,-49.1万,2.85亿,--,--,--,--,2795万,758万,--,287万,39.2万,2844万,--,2.84亿,499万,2.54亿,1.26亿,1554万,54.2万,化工行业300798
4.01%,3.57%,100.15%,1.15,10.72%,0.33次,12.95%,2904万,2.71亿,2.71亿,8.49亿,1.10亿,8.49亿,2.72亿,2.18亿,3.78亿,4.71亿,2.71亿,1.41亿,6991万,2152万,--,3507万,11.8万,121万,--,--,--,6.90万,546万,155万,1.87亿,5065万,--,52.6万,--,3622万,1318万,--,--,6.30万,3215万,--,3.59亿,307万,9282万,244万,2058万,901万,化工行业300535
-8.01%,-0.31%,112.45%,25.97,-0.75%,0.42次,96.15%,-1276万,17.1亿,17.1亿,37.9亿,36.4亿,37.9亿,17.6亿,17.4亿,9.42亿,28.5亿,17.1亿,14.3亿,2.80亿,2.72亿,--,1.15亿,--,2036万,--,--,--,1900万,656万,1.07亿,4330万,2.43亿,--,2766万,--,1.03亿,5188万,--,--,646万,7079万,--,21.6亿,1126万,3.96亿,2.34亿,3080万,9114万,化工行业000707
16.79%,8.47%,99.48%,1.68,15.35%,0.55次,40.33%,2.20亿,14.3亿,14.3亿,31.8亿,12.8亿,31.8亿,14.4亿,11.8亿,15.6亿,16.2亿,14.3亿,9.91亿,1.41亿,4.04亿,--,1.96亿,--,442万,--,--,--,202万,3777万,1688万,3.69亿,--,3.53亿,28.8万,--,6805万,3998万,1338万,434万,55.9万,5653万,--,5.70亿,1605万,6.33亿,3.84亿,8234万,2678万,化工行业300596
5.79%,4.27%,100.00%,1.35,18.23%,0.23次,26.17%,6407万,3.51亿,3.51亿,15.3亿,4.02亿,15.3亿,4.02亿,3.31亿,7.12亿,8.22亿,3.51亿,2.42亿,7133万,2.66亿,--,2080万,34.6万,866万,--,--,--,21.2万,873万,524万,1.67亿,4.24亿,--,5045万,--,1517万,2795万,--,--,37.5万,5092万,--,2.10亿,748万,1.14亿,1367万,2460万,176万,化工行业000565
8.91%,7.57%,99.14%,1.18,15.87%,0.48次,15.28%,1.47亿,9.26亿,9.26亿,19.8亿,3.02亿,19.8亿,9.29亿,7.43亿,10.8亿,8.99亿,9.26亿,5.94亿,1.01亿,1.43亿,--,6733万,--,853万,--,--,97.1万,76.7万,3665万,571万,2.77亿,9786万,--,238万,--,4307万,2810万,--,311万,296万,5248万,--,4.18亿,883万,3.55亿,2.81亿,2152万,7499万,化工行业300067
8.60%,7.14%,100.62%,1.16,11.17%,0.64次,14.06%,6687万,5.99亿,5.99亿,9.80亿,1.38亿,9.80亿,6.04亿,5.35亿,6.78亿,3.02亿,5.99亿,4.49亿,7049万,9165万,--,7612万,--,308万,--,--,--,1.01万,843万,-82.9万,8766万,--,--,511万,--,3741万,722万,--,544万,448万,3390万,--,1.55亿,600万,9338万,2790万,2610万,3.37亿,化工行业300610
0.53%,-0.33%,-108.09%,1.39,-1.33%,0.25次,27.82%,-1547万,11.6亿,11.6亿,45.1亿,12.6亿,45.1亿,11.8亿,11.6亿,13.5亿,31.7亿,11.6亿,6.78亿,4.76亿,2.86亿,--,2.05亿,--,1705万,--,--,--,200万,-1984万,1484万,1.24亿,--,2.22亿,1869万,--,2694万,8206万,--,--,733万,4.34亿,--,21.9亿,1.23亿,4.52亿,4.09亿,51.4万,2.66亿,化工行业603188
5.51%,3.86%,92.09%,1.87,17.08%,0.23次,46.39%,2.28亿,13.4亿,13.4亿,77.0亿,35.7亿,77.0亿,13.4亿,11.3亿,18.7亿,58.2亿,13.4亿,6.37亿,4.15亿,3.73亿,--,2.15亿,--,2753万,--,--,--,91.4万,4528万,6438万,9.27亿,4116万,--,425万,--,2.17亿,4227万,8698万,609万,351万,1.34亿,--,34.8亿,4507万,1.36亿,17.4亿,1.55亿,2.68亿,化工行业002053
5.60%,3.35%,97.95%,1.76,7.54%,0.44次,43.31%,1.31亿,17.4亿,17.4亿,39.4亿,17.1亿,39.4亿,17.8亿,15.4亿,29.6亿,9.87亿,17.4亿,12.3亿,2.71亿,7.96亿,--,9217万,-244万,1294万,--,--,--,1891万,2185万,703万,12.0亿,3.02亿,--,2030万,--,1.66亿,1.39亿,--,203万,133万,9812万,--,4.45亿,4356万,4.21亿,4116万,874万,599万,化工行业600481
-7.70%,-2.70%,100.00%,3.08,-10.16%,0.27次,67.53%,-3239万,3.19亿,3.19亿,12.5亿,8.41亿,12.5亿,3.20亿,3.47亿,3.91亿,8.55亿,3.19亿,3.04亿,3575万,5776万,--,495万,--,137万,--,--,--,98.7万,-113万,1747万,8413万,219万,--,-37.3万,--,121万,1.37亿,--,--,648万,1707万,--,2561万,8796万,5913万,6202万,6.51亿,3044万,化工行业600281
-3.36%,-1.52%,100.00%,2.20,-4.24%,0.36次,54.62%,-1429万,3.37亿,3.37亿,9.22亿,5.04亿,9.22亿,3.37亿,3.40亿,2.33亿,6.89亿,3.37亿,2.58亿,7273万,1279万,--,2024万,--,461万,--,--,--,11.3万,418万,2068万,1.61亿,--,2.46亿,--,--,1753万,262万,1619万,--,17.1万,3452万,--,3.88亿,1882万,4703万,--,--,90.8万,化工行业002319
9.19%,8.47%,99.33%,1.10,11.24%,0.75次,9.00%,1.19亿,10.6亿,10.6亿,14.6亿,1.32亿,14.6亿,10.6亿,9.06亿,8.04亿,6.57亿,10.6亿,7.51亿,1.27亿,1.83亿,--,3679万,--,729万,--,--,--,1.57万,1828万,-103万,1.81亿,--,--,40.9万,--,3664万,7003万,--,--,242万,9138万,--,5.60亿,405万,1.19亿,119万,2531万,447万,化工行业603067
1.21%,0.56%,103.73%,2.04,1.50%,0.38次,50.89%,982万,6.57亿,6.57亿,17.5亿,8.90亿,17.5亿,6.71亿,6.51亿,11.8亿,5.70亿,6.57亿,5.38亿,1.06亿,2.68亿,--,1.06亿,1238万,517万,--,--,1528万,286万,25.0万,2612万,4.71亿,255万,20.2万,-96.2万,--,4238万,5702万,--,--,97.9万,3743万,--,3.51亿,2285万,1.68亿,4924万,2291万,229万,化工行业300405
-11.17%,-8.38%,77.77%,1.42,-43.07%,0.19次,29.48%,-2.89亿,6.71亿,6.71亿,35.0亿,10.3亿,35.0亿,6.44亿,9.05亿,7.41亿,27.6亿,6.71亿,7.02亿,1.83亿,1.81亿,--,1.54亿,--,1362万,--,--,--,15.3万,-36.0万,1194万,4245万,2.45亿,--,-2731万,--,6490万,7094万,--,1.03亿,653万,1.06亿,--,20.4亿,5141万,4.04亿,1.25亿,2274万,2436万,化工行业900921
18.91%,13.00%,100.00%,1.34,8.51%,1.53次,25.40%,1.43亿,16.8亿,16.8亿,11.1亿,2.81亿,11.1亿,16.9亿,15.0亿,6.65亿,4.41亿,16.8亿,13.7亿,1.04亿,2.81亿,--,6843万,--,670万,--,--,--,1300万,2167万,-148万,1.15亿,--,--,137万,--,6107万,970万,336万,156万,25.6万,4424万,--,3.10亿,123万,1.36亿,5045万,66.5万,1495万,化工行业603948
3.75%,2.99%,100.00%,1.32,1.45%,2.07次,24.05%,1103万,7.62亿,7.62亿,3.94亿,9482万,3.94亿,7.70亿,7.59亿,3.94亿,65.4万,7.62亿,7.45亿,1344万,3162万,--,--,--,57.6万,--,--,--,365万,--,-47.2万,8148万,--,--,383万,--,178万,7133万,--,--,2.40万,1213万,--,65.4万,--,6406万,--,--,1.22亿,化工行业600725
3.72%,2.98%,100.00%,1.23,5.79%,0.51次,18.96%,2075万,3.58亿,3.58亿,6.95亿,1.32亿,6.95亿,3.64亿,3.30亿,6.10亿,8508万,3.58亿,2.22亿,1.03亿,1.53亿,--,545万,--,276万,--,--,--,8.72万,248万,-87.8万,3546万,--,--,611万,--,7393万,567万,687万,262万,1025,3015万,--,5114万,1079万,1.86亿,822万,--,8.65万,化工行业002919
10.35%,9.66%,100.00%,1.10,15.36%,0.63次,8.99%,6171万,4.02亿,4.02亿,5.99亿,5383万,5.99亿,4.07亿,3.29亿,3.65亿,2.33亿,4.02亿,2.81亿,3357万,3672万,--,4041万,--,342万,--,--,--,9.77万,1105万,-93.3万,6855万,--,--,540万,--,1116万,617万,--,--,7.13万,2334万,--,1.83亿,239万,2937万,614万,149万,1.55亿,化工行业002802
0.39%,0.24%,96.84%,1.71,0.48%,0.49次,41.39%,323万,6.77亿,6.77亿,14.1亿,5.84亿,14.1亿,6.82亿,6.60亿,5.96亿,8.14亿,6.77亿,5.74亿,8730万,1.30亿,--,1.11亿,3.45万,529万,--,--,--,278万,-773万,1056万,1.38亿,--,2177万,173万,--,3225万,1364万,321万,1050万,97.4万,4449万,--,4.50亿,2464万,2.05亿,1.04亿,7229万,6928万,化工行业603683
1.41%,0.84%,91.15%,1.78,1.63%,0.52次,43.74%,3107万,19.1亿,19.1亿,36.6亿,16.0亿,36.6亿,19.1亿,18.4亿,18.2亿,18.4亿,19.1亿,14.2亿,3.96亿,3.63亿,--,3.82亿,--,1279万,--,--,--,115万,626万,3163万,6.20亿,1.10亿,1230万,132万,--,1.27亿,2.75亿,--,529万,239万,2.38亿,--,9.52亿,2109万,2.30亿,1.71亿,8375万,5602万,化工行业002096
6.16%,4.11%,98.73%,1.70,7.55%,0.54次,41.05%,2.38亿,31.5亿,31.5亿,68.5亿,28.1亿,68.5亿,31.5亿,29.4亿,25.3亿,43.2亿,31.5亿,21.2亿,7.05亿,9.63亿,--,6.05亿,--,6463万,--,--,--,125万,5267万,5463万,2.96亿,--,--,1099,--,3.77亿,6760万,1.32亿,1354万,327万,2.73亿,--,30.8亿,5494万,6.56亿,4.32亿,--,5193万,化工行业603299
3.84%,1.45%,76.60%,3.47,2.72%,0.53次,71.14%,3.93亿,144亿,144亿,285亿,202亿,285亿,145亿,139亿,72.5亿,212亿,144亿,126亿,11.3亿,22.1亿,--,13.6亿,-725万,1.14亿,--,--,480万,1542万,8383万,4.71亿,13.9亿,13.3亿,9.79亿,7691万,--,4.98亿,2.21亿,969万,2.56亿,2083万,1.63亿,--,137亿,8347万,17.7亿,28.7亿,4.39亿,9.28亿,化工行业600141
8.31%,6.60%,100.00%,1.23,9.85%,0.67次,18.45%,4518万,4.59亿,4.59亿,6.81亿,1.26亿,6.81亿,4.59亿,3.96亿,3.94亿,2.87亿,4.59亿,3.28亿,5475万,1.50亿,--,5219万,--,321万,--,--,--,6.57万,875万,-277万,1.59亿,--,--,72.6万,--,3563万,251万,--,--,54.8万,2190万,--,1.40亿,374万,5672万,8147万,910万,712万,化工行业300727
